survey_year,duration,event,female,age,age_group,education,race_eth,married,industry,great_recession,weight
2020,52,1,1,55,50-59,College plus,White non-Hispanic,1,Professional services,0,2035.5769
2020,5,1,1,23,20-29,HS diploma,White non-Hispanic,1,Business/repair services,0,2598.5468
2020,1,0,0,69,60+,Some college,White non-Hispanic,1,Construction,0,1977.4833
2020,1,0,0,66,60+,College plus,White non-Hispanic,1,,0,1889.7575
2020,2,1,0,27,20-29,Some college,Black non-Hispanic,0,Manufacturing,0,3299.1689
2020,52,1,0,68,60+,Some college,White non-Hispanic,1,Public admin,0,1977.4833
2020,104,1,1,20,20-29,HS diploma,White non-Hispanic,0,Business/repair services,0,2694.9816
2020,1,1,0,41,40-49,HS diploma,Black non-Hispanic,0,Manufacturing,0,2940.601
2020,1,0,1,49,40-49,College plus,Black non-Hispanic,0,Education/health,0,2624.5157
2020,3,1,0,42,40-49,College plus,White non-Hispanic,1,Education/health,0,1957.317
2020,1,1,0,35,30-39,HS diploma,Other/multiracial,1,Manufacturing,0,2231.7403
2020,12,1,1,23,20-29,College plus,Black non-Hispanic,0,Professional services,0,2681.2978
2020,1,1,0,61,60+,College plus,White non-Hispanic,0,Construction,0,1895.0435
2020,1,0,0,64,60+,Some college,White non-Hispanic,1,,0,1723.6341
2020,3,1,0,50,50-59,HS diploma,White non-Hispanic,0,Business/repair services,0,1722.3765
2020,10,1,0,32,30-39,HS diploma,White non-Hispanic,1,Construction,0,1826.6819
2020,2,1,0,62,60+,Some college,White non-Hispanic,1,Construction,0,1843.8106
2020,1,1,0,35,30-39,College plus,White non-Hispanic,0,Construction,0,1762.1608
2020,24,1,0,58,50-59,HS diploma,Black non-Hispanic,1,Business/repair services,0,1854.9837
2020,20,1,1,28,20-29,Some college,White non-Hispanic,0,Education/health,0,1958.5013
2020,1,0,0,64,60+,Some college,White non-Hispanic,0,,0,1656.3893
2020,1,0,1,32,30-39,HS diploma,Black non-Hispanic,1,Business/repair services,0,2381.7395
2020,1,0,0,50,50-59,Some college,White non-Hispanic,1,Construction,0,2055.3752
2020,1,0,0,58,50-59,Some college,White non-Hispanic,1,,0,1646.781
2020,52,1,1,32,30-39,Some college,Black non-Hispanic,0,Business/repair services,0,2317.4459
2020,1,0,0,36,30-39,Less than HS,Other/multiracial,1,Construction,0,2665.1428
2020,1,0,0,26,20-29,HS diploma,Black non-Hispanic,0,Construction,0,2731.0283
2020,1,0,0,74,60+,Some college,White non-Hispanic,1,,0,1394.5175
2020,1,0,1,70,60+,College plus,White non-Hispanic,0,Business/repair services,0,1058.7366
2020,1,0,1,30,30-39,HS diploma,White non-Hispanic,0,,0,1413.2946
2020,12,1,1,58,50-59,Some college,Hispanic,0,Manufacturing,0,1404.8388
2020,8,1,0,34,30-39,HS diploma,White non-Hispanic,0,Manufacturing,0,2144.9294
2020,3,1,1,24,20-29,Some college,Other/multiracial,0,Business/repair services,0,2223.4667
2020,2,1,0,43,40-49,College plus,White non-Hispanic,1,Education/health,0,1460.2568
2020,1,0,1,56,50-59,College plus,White non-Hispanic,0,Construction,0,1793.7131
2020,1,1,1,26,20-29,College plus,White non-Hispanic,0,Education/health,0,2289.9159
2020,14,1,0,20,20-29,HS diploma,White non-Hispanic,0,,0,1844.2908
2020,12,1,0,34,30-39,HS diploma,White non-Hispanic,0,Business/repair services,0,1969.3418
2020,1,0,1,31,30-39,Some college,White non-Hispanic,1,,0,1452.9127
2020,24,1,1,65,60+,College plus,White non-Hispanic,0,Education/health,0,1401.1635
2020,3,1,1,35,30-39,Some college,Black non-Hispanic,0,Education/health,0,2369.7669
2020,1,0,0,53,50-59,Some college,White non-Hispanic,0,Business/repair services,0,1555.7647
2020,1,0,1,22,20-29,Less than HS,White non-Hispanic,0,,0,2169.2005
2020,1,1,0,25,20-29,HS diploma,White non-Hispanic,0,Entertainment/hospitality,0,5472.0634
2020,1,0,1,28,20-29,Some college,Hispanic,1,,0,7310.028
2020,1,0,0,43,40-49,Less than HS,Black non-Hispanic,0,Construction,0,3239.4708
2020,2,1,0,52,50-59,College plus,White non-Hispanic,0,Professional services,0,3891.0216
2020,52,1,1,52,50-59,College plus,Black non-Hispanic,1,Education/health,0,5054.136
2020,4,1,1,24,20-29,HS diploma,Other/multiracial,0,Business/repair services,0,4517.9729
2020,24,1,1,44,40-49,College plus,White non-Hispanic,1,Education/health,0,6273.7703
2020,1,0,0,32,30-39,HS diploma,White non-Hispanic,1,Construction,0,5283.0789
2020,12,1,0,33,30-39,College plus,White non-Hispanic,1,Finance/insurance/RE,0,5094.0911
2020,3,1,1,47,40-49,Some college,White non-Hispanic,1,Business/repair services,0,4627.9713
2020,4,1,1,50,50-59,College plus,White non-Hispanic,1,Education/health,0,4970.5196
2020,1,0,0,48,40-49,College plus,Black non-Hispanic,1,Education/health,0,4703.2974
2020,8,1,0,47,40-49,HS diploma,Hispanic,0,,0,7882.2581
2020,1,1,0,55,50-59,College plus,White non-Hispanic,0,Education/health,0,4303.6379
2020,1,0,0,56,50-59,Less than HS,Black non-Hispanic,1,Construction,0,4027.4176
2020,1,0,0,75,60+,College plus,White non-Hispanic,1,,0,3463.0904
2020,1,0,1,55,50-59,College plus,Black non-Hispanic,1,Public admin,0,3165.5749
2020,2,1,1,47,40-49,College plus,White non-Hispanic,1,Education/health,0,4970.4235
2020,10,1,1,65,60+,College plus,White non-Hispanic,1,Business/repair services,0,4835.6664
2020,104,1,1,66,60+,HS diploma,White non-Hispanic,1,,0,3094.8552
2020,6,1,0,33,30-39,College plus,White non-Hispanic,1,Education/health,0,3044.8186
2020,2,1,1,47,40-49,Some college,Hispanic,0,Education/health,0,4122.884
2020,1,0,0,35,30-39,HS diploma,Hispanic,0,Manufacturing,0,2583.5446
2020,1,0,1,66,60+,College plus,White non-Hispanic,0,,0,3210.1427
2020,1,1,1,38,30-39,College plus,Hispanic,0,Trade,0,3413.4381
2020,2,1,1,37,30-39,HS diploma,Hispanic,1,Education/health,0,3959.6391
2020,21,1,0,60,60+,Some college,White non-Hispanic,1,Manufacturing,0,3370.8091
2020,26,1,0,55,50-59,College plus,White non-Hispanic,1,Education/health,0,3476.3429
2020,1,1,1,32,30-39,College plus,White non-Hispanic,1,Education/health,0,3412.0518
2020,20,1,0,25,20-29,Some college,Hispanic,0,Professional services,0,4854.9514
2020,104,1,0,47,40-49,HS diploma,White non-Hispanic,1,Professional services,0,3563.5806
2020,26,1,0,55,50-59,College plus,Hispanic,1,Entertainment/hospitality,0,3912.0952
2020,4,1,0,43,40-49,College plus,White non-Hispanic,1,Business/repair services,0,2925.6066
2020,1,1,0,39,30-39,College plus,White non-Hispanic,0,Professional services,0,3921.1782
2020,12,1,0,59,50-59,College plus,White non-Hispanic,1,,0,3956.5015
2020,12,1,1,37,30-39,Some college,White non-Hispanic,0,Education/health,0,3389.1478
2020,16,1,1,53,50-59,College plus,White non-Hispanic,1,Entertainment/hospitality,0,3550.1197
2020,1,0,0,27,20-29,College plus,White non-Hispanic,0,Education/health,0,2546.344
2020,9,1,0,54,50-59,College plus,White non-Hispanic,1,Education/health,0,3573.9952
2020,1,0,0,46,40-49,College plus,White non-Hispanic,1,Education/health,0,2914.7986
2020,1,0,0,57,50-59,College plus,White non-Hispanic,0,Professional services,0,3166.7882
2020,1,1,0,26,20-29,HS diploma,White non-Hispanic,0,Finance/insurance/RE,0,3445.5887
2020,1,0,1,51,50-59,HS diploma,White non-Hispanic,1,,0,4006.9068
2020,52,1,1,49,40-49,Some college,White non-Hispanic,0,Education/health,0,3244.8826
2020,1,0,1,65,60+,Some college,White non-Hispanic,1,,0,3988.7939
2020,104,1,1,32,30-39,College plus,White non-Hispanic,0,Professional services,0,2996.8391
2020,20,1,0,52,50-59,College plus,White non-Hispanic,1,Manufacturing,0,2973.3161
2020,1,1,0,43,40-49,HS diploma,White non-Hispanic,0,Trade,0,2820.5377
2020,3,1,1,22,20-29,Some college,White non-Hispanic,0,Business/repair services,0,4199.7506
2020,1,0,0,42,40-49,HS diploma,Hispanic,0,,0,2298.4223
2020,1,1,1,49,40-49,College plus,White non-Hispanic,1,Education/health,0,3698.536
2020,3,1,0,43,40-49,HS diploma,White non-Hispanic,0,Construction,0,2620.2044
2020,26,1,1,43,40-49,College plus,White non-Hispanic,1,Manufacturing,0,3143.2675
2020,104,1,0,39,30-39,College plus,Black non-Hispanic,1,Public admin,0,3738.4906
2020,1,1,0,21,20-29,HS diploma,White non-Hispanic,0,Education/health,0,3697.1502
2020,10,1,1,27,20-29,College plus,Hispanic,0,Professional services,0,4820.842
2020,104,1,0,24,20-29,Some college,White non-Hispanic,0,Business/repair services,0,4941.3887
2020,1,0,1,40,40-49,Some college,White non-Hispanic,0,,0,3752.9649
2020,1,0,1,56,50-59,Some college,White non-Hispanic,1,,0,4553.8348
2020,2,1,0,32,30-39,Some college,Asian non-Hispanic,0,Education/health,0,3287.2884
2020,104,1,1,65,60+,Some college,White non-Hispanic,0,Education/health,0,4192.1087
2020,104,1,0,22,20-29,HS diploma,White non-Hispanic,0,,0,5695.5576
2020,2,1,0,21,20-29,HS diploma,Black non-Hispanic,0,Professional services,0,8947.7717
2020,1,1,1,28,20-29,Some college,Black non-Hispanic,0,Trade,0,7122.28
2020,1,1,1,28,20-29,Some college,Black non-Hispanic,0,Trade,0,7122.28
2020,1,0,0,44,40-49,Less than HS,Black non-Hispanic,0,Manufacturing,0,7691.212
2020,1,0,0,50,50-59,Some college,Black non-Hispanic,0,Education/health,0,6617.6118
2020,12,1,0,21,20-29,HS diploma,Black non-Hispanic,0,Professional services,0,8323.3459
2020,1,0,0,28,20-29,HS diploma,Black non-Hispanic,0,Finance/insurance/RE,0,7380.8483
2020,18,1,0,57,50-59,Less than HS,White non-Hispanic,1,Manufacturing,0,3884.7621
2020,1,0,0,68,60+,Some college,Hispanic,0,,0,4934.1358
2020,1,0,1,61,60+,Some college,White non-Hispanic,1,,0,3155.7362
2020,104,1,1,52,50-59,College plus,White non-Hispanic,1,Entertainment/hospitality,0,3902.7071
2020,1,0,1,54,50-59,HS diploma,White non-Hispanic,1,Business/repair services,0,4138.5002
2020,1,0,0,53,50-59,Some college,White non-Hispanic,1,Manufacturing,0,5205.3183
2020,1,0,0,28,20-29,HS diploma,Black non-Hispanic,0,,0,8132.0682
2020,104,1,0,56,50-59,HS diploma,White non-Hispanic,1,Manufacturing,0,3986.3166
2020,52,1,1,59,50-59,College plus,White non-Hispanic,1,Education/health,0,3357.5338
2020,1,0,1,22,20-29,Less than HS,Black non-Hispanic,0,,0,8982.7223
2020,1,1,1,41,40-49,HS diploma,White non-Hispanic,0,Education/health,0,3914.0513
2020,24,1,1,57,50-59,College plus,White non-Hispanic,1,Education/health,0,3752.1906
2020,104,1,0,61,60+,Some college,White non-Hispanic,0,Business/repair services,0,3630.8119
2020,1,0,0,20,20-29,College plus,Other/multiracial,0,,0,8075.2133
2020,3,1,1,22,20-29,College plus,Other/multiracial,0,Education/health,0,7640.9184
2020,26,1,1,54,50-59,College plus,White non-Hispanic,0,Trade,0,3741.5866
2020,48,1,0,27,20-29,College plus,White non-Hispanic,0,Education/health,0,4248.6785
2020,8,1,1,27,20-29,Some college,White non-Hispanic,0,Business/repair services,0,5195.5518
2020,104,1,1,49,40-49,College plus,Hispanic,1,Trade,0,3553.6024
2020,52,1,1,51,50-59,College plus,White non-Hispanic,1,Professional services,0,4102.4753
2020,1,0,1,59,50-59,Some college,White non-Hispanic,0,,0,3631.0838
2020,104,1,0,72,60+,Some college,White non-Hispanic,0,,0,5316.343
2020,1,1,1,29,20-29,College plus,White non-Hispanic,1,Entertainment/hospitality,0,3643.9862
2020,1,0,1,23,20-29,Some college,White non-Hispanic,0,,0,4678.4981
2020,1,1,1,41,40-49,Some college,White non-Hispanic,1,Finance/insurance/RE,0,3169.0656
2020,3,1,0,55,50-59,Some college,White non-Hispanic,0,Business/repair services,0,3940.1602
2020,25,1,0,41,40-49,College plus,White non-Hispanic,1,Manufacturing,0,2909.07
2020,8,1,0,30,30-39,College plus,White non-Hispanic,1,Professional services,0,3257.114
2020,16,1,0,59,50-59,College plus,Hispanic,1,Construction,0,4254.466
2020,24,1,0,28,20-29,Less than HS,White non-Hispanic,0,Manufacturing,0,4856.6501
2020,20,1,0,37,30-39,College plus,White non-Hispanic,1,Professional services,0,4389.2648
2020,36,1,1,56,50-59,College plus,White non-Hispanic,1,Education/health,0,3321.5635
2020,44,1,0,57,50-59,College plus,White non-Hispanic,1,Business/repair services,0,2828.2386
2020,1,0,1,53,50-59,College plus,White non-Hispanic,1,Manufacturing,0,4296.0349
2020,5,1,0,24,20-29,College plus,White non-Hispanic,0,Education/health,0,4123.723
2020,6,1,0,32,30-39,College plus,Asian non-Hispanic,0,Business/repair services,0,4112.5024
2020,1,1,0,24,20-29,Some college,White non-Hispanic,0,Business/repair services,0,4340.9975
2020,2,1,0,54,50-59,HS diploma,White non-Hispanic,0,Trade,0,3678.7536
2020,1,0,1,69,60+,Some college,White non-Hispanic,0,,0,3769.674
2020,13,1,0,63,60+,HS diploma,White non-Hispanic,1,Construction,0,2878.332
2020,1,0,1,56,50-59,HS diploma,Black non-Hispanic,1,Business/repair services,0,1303.3823
2020,1,0,0,29,20-29,Some college,Black non-Hispanic,0,Manufacturing,0,3519.0187
2020,2,1,0,32,30-39,HS diploma,Black non-Hispanic,0,Business/repair services,0,2166.7636
2020,1,1,0,25,20-29,Some college,White non-Hispanic,0,Trade,0,1952.3665
2020,3,1,1,26,20-29,College plus,White non-Hispanic,0,Education/health,0,2231.087
2020,12,1,1,34,30-39,College plus,White non-Hispanic,0,Professional services,0,2020.6461
2020,2,1,1,44,40-49,HS diploma,Black non-Hispanic,0,Business/repair services,0,978.4311
2020,1,0,1,43,40-49,College plus,Asian non-Hispanic,1,,0,1423.6631
2020,1,0,0,59,50-59,HS diploma,White non-Hispanic,1,,0,1611.9829
2020,16,1,0,49,40-49,College plus,White non-Hispanic,1,Professional services,0,1526.9233
2020,1,1,1,48,40-49,Some college,Black non-Hispanic,0,Business/repair services,0,1953.5043
2020,1,0,0,64,60+,Some college,White non-Hispanic,0,,0,1199.2805
2020,6,1,1,26,20-29,HS diploma,Black non-Hispanic,0,Business/repair services,0,1850.3099
2020,26,1,0,38,30-39,Some college,White non-Hispanic,0,Construction,0,1985.8838
2020,8,1,0,21,20-29,Less than HS,Other/multiracial,0,Construction,0,3431.6614
2020,24,1,0,60,60+,HS diploma,White non-Hispanic,1,Business/repair services,0,1501.3236
2020,8,1,0,38,30-39,Less than HS,Black non-Hispanic,0,,0,2376.3525
2020,12,1,0,46,40-49,HS diploma,White non-Hispanic,1,Construction,0,1338.6556
2020,16,1,0,51,50-59,College plus,White non-Hispanic,0,Business/repair services,0,1355.061
2020,1,0,1,35,30-39,Less than HS,Black non-Hispanic,0,Professional services,0,1719.6486
2020,6,1,1,49,40-49,College plus,White non-Hispanic,0,Education/health,0,1566.3716
2020,2,1,1,27,20-29,College plus,White non-Hispanic,1,Professional services,0,2144.6747
2020,1,0,1,36,30-39,HS diploma,White non-Hispanic,0,Professional services,0,4310.0603
2020,104,1,0,40,40-49,HS diploma,White non-Hispanic,0,Construction,0,4283.0122
2020,1,1,0,56,50-59,College plus,White non-Hispanic,1,Business/repair services,0,4718.5143
2020,1,1,1,39,30-39,College plus,White non-Hispanic,0,Business/repair services,0,5417.3169
2020,24,1,1,53,50-59,HS diploma,Black non-Hispanic,1,Manufacturing,0,4635.0302
2020,8,1,0,37,30-39,College plus,White non-Hispanic,1,Education/health,0,4927.2066
2020,10,1,0,38,30-39,College plus,White non-Hispanic,0,Education/health,0,4717.8615
2020,1,0,0,31,30-39,Some college,White non-Hispanic,1,Education/health,0,3849.2784
2020,9,1,0,38,30-39,College plus,White non-Hispanic,1,Finance/insurance/RE,0,3997.107
2020,8,1,0,26,20-29,College plus,White non-Hispanic,1,Entertainment/hospitality,0,6087.275
2020,8,1,0,36,30-39,HS diploma,White non-Hispanic,0,Construction,0,4146.1566
2020,1,1,1,58,50-59,Less than HS,White non-Hispanic,1,Manufacturing,0,3821.1299
2020,52,1,1,34,30-39,HS diploma,Black non-Hispanic,1,Professional services,0,5970.7542
2020,1,0,1,60,60+,HS diploma,White non-Hispanic,0,Professional services,0,5162.7328
2020,16,1,1,41,40-49,College plus,White non-Hispanic,1,Education/health,0,3552.263
2020,1,0,0,51,50-59,HS diploma,White non-Hispanic,0,,0,4190.0986
2020,1,0,0,35,30-39,College plus,White non-Hispanic,1,Business/repair services,0,3580.4005
2020,1,0,1,33,30-39,Some college,White non-Hispanic,0,Business/repair services,0,3695.6413
2020,1,0,0,40,40-49,HS diploma,White non-Hispanic,0,Manufacturing,0,4940.4303
2020,2,1,0,48,40-49,HS diploma,White non-Hispanic,1,Construction,0,4258.4954
2020,8,1,1,40,40-49,College plus,White non-Hispanic,1,Trade,0,4582.5706
2020,4,1,0,39,30-39,College plus,White non-Hispanic,0,Education/health,0,622.6398
2020,12,1,1,55,50-59,Some college,White non-Hispanic,1,Business/repair services,0,506.7444
2020,8,1,0,56,50-59,Some college,White non-Hispanic,1,Education/health,0,551.3173
2020,1,0,1,63,60+,Some college,White non-Hispanic,1,Professional services,0,547.645
2020,9,1,0,36,30-39,Some college,White non-Hispanic,1,Construction,0,562.0511
2020,8,1,0,36,30-39,HS diploma,White non-Hispanic,0,Construction,0,600.6064
2020,18,1,1,40,40-49,College plus,White non-Hispanic,0,Trade,0,619.4638
2020,16,1,0,30,30-39,College plus,White non-Hispanic,0,Education/health,0,645.1821
2020,25,1,0,63,60+,College plus,White non-Hispanic,1,Agriculture/mining,0,507.819
2020,1,1,0,39,30-39,College plus,White non-Hispanic,1,Entertainment/hospitality,0,601.015
2020,1,1,1,62,60+,College plus,White non-Hispanic,0,Education/health,0,490.9887
2020,1,1,1,60,60+,Some college,White non-Hispanic,1,,0,552.3264
2020,104,1,0,33,30-39,HS diploma,Other/multiracial,1,Education/health,0,640.6129
2020,1,0,0,41,40-49,Some college,White non-Hispanic,0,Manufacturing,0,627.5183
2020,3,1,0,52,50-59,HS diploma,White non-Hispanic,0,Construction,0,466.5655
2020,4,1,0,32,30-39,Some college,White non-Hispanic,1,Manufacturing,0,692.402
2020,1,1,1,38,30-39,HS diploma,White non-Hispanic,1,Education/health,0,617.6348
2020,1,0,0,50,50-59,Less than HS,White non-Hispanic,1,Agriculture/mining,0,746.9182
2020,1,0,0,48,40-49,College plus,Hispanic,0,,0,851.3037
2020,12,1,0,65,60+,Some college,Hispanic,1,Construction,0,517.7382
2020,1,0,0,38,30-39,College plus,White non-Hispanic,1,,0,714.5827
2020,16,1,0,31,30-39,Some college,White non-Hispanic,0,Education/health,0,722.0289
2020,1,0,1,28,20-29,Less than HS,White non-Hispanic,0,,0,637.7832
2020,1,0,1,51,50-59,HS diploma,Other/multiracial,0,,0,514.0728
2020,7,1,1,25,20-29,Some college,White non-Hispanic,1,Entertainment/hospitality,0,724.1237
2020,104,1,0,26,20-29,Some college,White non-Hispanic,0,Business/repair services,0,685.1292
2020,13,1,1,58,50-59,HS diploma,White non-Hispanic,0,Education/health,0,509.3812
2020,4,1,0,63,60+,Some college,White non-Hispanic,1,Manufacturing,0,479.3634
2020,12,1,0,48,40-49,College plus,White non-Hispanic,1,Entertainment/hospitality,0,560.2874
2020,1,1,1,28,20-29,HS diploma,White non-Hispanic,0,Construction,0,691.0308
2020,1,1,0,73,60+,Some college,White non-Hispanic,0,Business/repair services,0,549.2234
2020,24,1,0,36,30-39,Some college,White non-Hispanic,1,Education/health,0,626.3055
2020,2,1,1,39,30-39,Some college,Hispanic,1,Manufacturing,0,1524.559
2020,1,0,1,50,50-59,HS diploma,White non-Hispanic,1,,0,1575.6253
2020,1,1,0,60,60+,Some college,White non-Hispanic,1,,0,1626.8773
2020,3,1,0,28,20-29,College plus,White non-Hispanic,0,Education/health,0,1753.983
2020,16,1,0,40,40-49,HS diploma,White non-Hispanic,0,Business/repair services,0,1732.0967
2020,1,1,0,30,30-39,Some college,White non-Hispanic,0,Trade,0,1566.7538
2020,2,1,1,34,30-39,College plus,White non-Hispanic,1,Professional services,0,1698.6826
2020,12,1,1,50,50-59,HS diploma,White non-Hispanic,1,Education/health,0,1429.617
2020,1,1,0,45,40-49,College plus,White non-Hispanic,0,Education/health,0,1338.2913
2020,52,1,0,47,40-49,College plus,White non-Hispanic,1,Education/health,0,1672.8895
2020,1,1,0,46,40-49,Some college,White non-Hispanic,1,Trade,0,1483.9575
2020,5,1,0,42,40-49,College plus,White non-Hispanic,1,Entertainment/hospitality,0,1478.7744
2020,104,1,1,24,20-29,Some college,White non-Hispanic,0,Business/repair services,0,1303.5869
2020,1,0,0,63,60+,College plus,White non-Hispanic,0,Professional services,0,1313.8305
2020,1,0,1,28,20-29,Some college,White non-Hispanic,1,,0,1820.5204
2020,6,1,0,60,60+,College plus,White non-Hispanic,1,Education/health,0,1335.6119
2020,1,1,1,32,30-39,College plus,White non-Hispanic,1,Education/health,0,1332.7598
2020,2,1,1,54,50-59,HS diploma,White non-Hispanic,0,Education/health,0,1390.7734
